Date,CarryContract,CurrentContract,CarryPrice,CarryVolume,CurrentPrice,CurrentVolume,AdjustPrice
2010-05-14,201010,201101,4367.0,2932552,4496.0,28906,2167.0
2010-05-17,201010,201101,4186.0,3300006,4301.0,35786,1972.0
2010-05-18,201010,201101,4209.0,4119684,4335.0,30736,2006.0
2010-05-19,201010,201101,4223.0,3850530,4335.0,37382,2006.0
2010-05-20,201010,201101,4251.0,3534040,4360.0,34556,2031.0
2010-05-21,201010,201101,4228.0,3508858,4341.0,26322,2012.0
2010-05-24,201010,201101,4318.0,2764508,4427.0,26540,2098.0
2010-05-25,201010,201101,4264.0,3080458,4377.0,34344,2048.0
2010-05-26,201010,201101,4272.0,2833618,4388.0,23302,2059.0
2010-05-27,201010,201101,4270.0,3119880,4383.0,24608,2054.0
2010-05-28,201010,201101,4256.0,2863524,4370.0,22854,2041.0
2010-05-31,201010,201101,4215.0,2445792,4327.0,18734,1998.0
2010-06-01,201010,201101,4178.0,2637978,4276.0,30628,1947.0
2010-06-02,201010,201101,4185.0,3162462,4283.0,43676,1954.0
2010-06-03,201010,201101,4200.0,2346362,4297.0,24066,1968.0
2010-06-04,201010,201101,4180.0,1565600,4287.0,17164,1958.0
2010-06-07,201010,201101,4021.0,3841098,4108.0,101336,1779.0
2010-06-08,201010,201101,4061.0,1724628,4141.0,69958,1812.0
2010-06-09,201010,201101,4103.0,1783182,4164.0,59584,1835.0
2010-06-10,201010,201101,4082.0,1456194,4167.0,60614,1838.0
2010-06-11,201010,201101,4111.0,1156696,4201.0,54358,1872.0
2010-06-17,201010,201101,4112.0,1009838,4203.0,36800,1874.0
2010-06-18,201010,201101,4088.0,1199582,4199.0,88474,1870.0
2010-06-21,201010,201101,4163.0,2300688,4261.0,139824,1932.0
2010-06-22,201010,201101,4138.0,1298120,4237.0,60328,1908.0
2010-06-23,201010,201101,4080.0,2372220,4192.0,95758,1863.0
2010-06-24,201010,201101,4101.0,1308862,4207.0,55872,1878.0
2010-06-25,201010,201101,4084.0,1070706,4182.0,60540,1853.0
2010-06-28,201010,201101,4039.0,2150916,4137.0,120772,1808.0
2010-06-29,201010,201101,3994.0,1921912,4101.0,131332,1772.0
2010-06-30,201010,201101,3985.0,1170668,4098.0,80198,1769.0
2010-07-01,201010,201101,3960.0,1226144,4089.0,136240,1760.0
2010-07-02,201010,201101,3975.0,1924718,4107.0,182790,1778.0
2010-07-05,201010,201101,3989.0,1474782,4127.0,216020,1798.0
2010-07-06,201010,201101,3964.0,1352474,4118.0,297116,1789.0
2010-07-07,201010,201101,3965.0,914838,4110.0,318354,1781.0
2010-07-08,201010,201101,3935.0,1464000,4091.0,340500,1762.0
2010-07-09,201010,201101,3950.0,1754442,4121.0,374240,1792.0
2010-07-12,201010,201101,3943.0,1167004,4131.0,810858,1802.0
2010-07-13,201010,201101,3917.0,788188,4085.0,927104,1756.0
2010-07-14,201010,201101,3906.0,613036,4069.0,1653862,1740.0
2010-07-15,201010,201101,3909.0,397954,4053.0,1647878,1724.0
2010-07-16,201010,201101,3916.0,253154,4066.0,959706,1737.0
2010-07-19,201010,201101,3966.0,469742,4135.0,2277276,1806.0
2010-07-20,201010,201101,4014.0,335288,4187.0,2555240,1858.0
2010-07-21,201010,201101,4022.0,252826,4177.0,2335760,1848.0
2010-07-22,201010,201101,4018.0,148404,4173.0,1789848,1844.0
2010-07-23,201010,201101,4052.0,245022,4223.0,2843082,1894.0
2010-07-26,201010,201101,4040.0,188472,4215.0,1946230,1886.0
2010-07-27,201010,201101,3983.0,257090,4155.0,1954296,1826.0
2010-07-28,201010,201101,4021.0,160052,4220.0,2041104,1891.0
2010-07-29,201010,201101,4019.0,123014,4216.0,2417326,1887.0
2010-07-30,201010,201101,4068.0,193256,4285.0,3301522,1956.0
2010-08-02,201010,201101,4118.0,140216,4327.0,2677346,1998.0
2010-08-03,201010,201101,4097.0,111204,4298.0,2552662,1969.0
2010-08-04,201010,201101,4112.0,82910,4324.0,2686216,1995.0
2010-08-05,201010,201101,4099.0,76904,4302.0,2847134,1973.0
2010-08-06,201010,201101,4114.0,49586,4317.0,2006040,1988.0
2010-08-09,201010,201101,4168.0,127058,4379.0,2477098,2050.0
2010-08-10,201010,201101,4160.0,53980,4357.0,2026632,2028.0
2010-08-11,201010,201101,4169.0,75812,4361.0,3105900,2032.0
2010-08-12,201010,201101,4120.0,63712,4301.0,2221398,1972.0
2010-08-13,201010,201101,4145.0,35826,4334.0,2033386,2005.0
2010-08-16,201010,201101,4165.0,51360,4361.0,1985172,2032.0
2010-08-17,201010,201101,4175.0,40588,4367.0,2247598,2038.0
2010-08-18,201010,201101,4177.0,29482,4361.0,1856012,2032.0
2010-08-19,201010,201101,4188.0,29642,4365.0,1708774,2036.0
2010-08-20,201010,201101,4158.0,36572,4311.0,1710370,1982.0
2010-08-23,201010,201101,4126.0,34856,4261.0,2087788,1932.0
2010-08-24,201101,201105,4238.0,1999438,4390.0,28256,1909.0
2010-08-25,201101,201105,4225.0,1604320,4380.0,14956,1899.0
2010-08-26,201101,201105,4257.0,1313978,4413.0,23538,1932.0
2010-08-27,201101,201105,4268.0,1229674,4420.0,20736,1939.0
2010-08-30,201101,201105,4333.0,2095560,4488.0,23620,2007.0
2010-08-31,201101,201105,4312.0,2163030,4476.0,28968,1995.0
2010-09-01,201101,201105,4352.0,2424564,4505.0,30194,2024.0
2010-09-02,201101,201105,4386.0,1718938,4525.0,25034,2044.0
2010-09-03,201101,201105,4365.0,1469524,4490.0,22012,2009.0
2010-09-06,201101,201105,4584.0,2910994,4671.0,159986,2190.0
2010-09-07,201101,201105,4568.0,2476508,4645.0,118118,2164.0
2010-09-08,201101,201105,4538.0,1885662,4618.0,72812,2137.0
2010-09-09,201101,201105,4439.0,2771568,4514.0,109600,2033.0
2010-09-10,201101,201105,4494.0,2418896,4554.0,112402,2073.0
2010-09-13,201101,201105,4481.0,2154444,4544.0,112850,2063.0
2010-09-14,201101,201105,4418.0,2420840,4481.0,109022,2000.0
2010-09-15,201101,201105,4417.0,2034404,4472.0,108466,1991.0
2010-09-16,201101,201105,4366.0,2315300,4423.0,140452,1942.0
2010-09-17,201101,201105,4359.0,1860220,4430.0,114478,1949.0
2010-09-20,201101,201105,4378.0,2509684,4443.0,165846,1962.0
2010-09-21,201101,201105,4317.0,1475212,4399.0,145148,1918.0
2010-09-27,201101,201105,4258.0,1525280,4362.0,172080,1881.0
2010-09-28,201101,201105,4251.0,1256640,4366.0,164832,1885.0
2010-09-29,201101,201105,4240.0,1267204,4361.0,214594,1880.0
2010-09-30,201101,201105,4263.0,1146126,4373.0,234724,1892.0
2010-10-08,201101,201105,4279.0,801136,4417.0,414464,1936.0
2010-10-11,201101,201105,4341.0,1108146,4510.0,1286526,2029.0
2010-10-12,201101,201105,4304.0,564110,4459.0,1320094,1978.0
2010-10-13,201101,201105,4324.0,410494,4504.0,1970662,2023.0
2010-10-14,201101,201105,4291.0,312192,4474.0,1792046,1993.0
2010-10-15,201101,201105,4311.0,248112,4498.0,1753840,2017.0
2010-10-18,201101,201105,4324.0,264254,4520.0,2626080,2039.0
2010-10-19,201101,201105,4308.0,181498,4488.0,2125438,2007.0
2010-10-20,201101,201105,4272.0,170374,4421.0,1837350,1940.0
2010-10-21,201101,201105,4270.0,101682,4427.0,1943500,1946.0
2010-10-22,201101,201105,4262.0,55104,4413.0,1104678,1932.0
2010-10-25,201101,201105,4311.0,115480,4510.0,2565054,2029.0
2010-10-26,201101,201105,4293.0,71988,4477.0,2136466,1996.0
2010-10-27,201101,201105,4305.0,103622,4486.0,3459542,2005.0
2010-10-28,201101,201105,4319.0,50914,4504.0,1680382,2023.0
2010-10-29,201101,201105,4326.0,48526,4505.0,1531558,2024.0
2010-11-01,201101,201105,4354.0,52258,4553.0,1697620,2072.0
2010-11-02,201101,201105,4357.0,35510,4542.0,1159876,2061.0
2010-11-03,201101,201105,4372.0,42706,4551.0,1720450,2070.0
2010-11-04,201101,201105,4420.0,52702,4606.0,1534004,2125.0
2010-11-05,201101,201105,4540.0,102664,4708.0,2644480,2227.0
2010-11-08,201101,201105,4535.0,40570,4709.0,1628332,2228.0
2010-11-09,201101,201105,4665.0,50822,4854.0,2925024,2373.0
2010-11-10,201101,201105,4623.0,55726,4770.0,2664716,2289.0
2010-11-11,201101,201105,4636.0,36448,4793.0,2438760,2312.0
2010-11-12,201101,201105,4538.0,83500,4637.0,4421772,2156.0
2010-11-15,201101,201105,4533.0,35718,4667.0,2758176,2186.0
2010-11-16,201101,201105,4526.0,27644,4646.0,1799372,2165.0
2010-11-17,201101,201105,4459.0,27610,4550.0,2693604,2069.0
2010-11-18,201101,201105,4513.0,23666,4611.0,1649710,2130.0
2010-11-19,201101,201105,4560.0,19136,4643.0,1853112,2162.0
2010-11-22,201101,201105,4564.0,11644,4644.0,1375458,2163.0
2010-11-23,201101,201105,4552.0,14294,4607.0,1595554,2126.0
2010-11-24,201101,201105,4609.0,19208,4695.0,1586012,2214.0
2010-11-25,201101,201105,4623.0,11196,4683.0,1677462,2202.0
2010-11-26,201101,201105,4597.0,18340,4650.0,1482902,2169.0
2010-11-29,201101,201105,4619.0,8724,4668.0,921840,2187.0
2010-11-30,201101,201105,4623.0,12692,4634.0,945702,2153.0
2010-12-01,201101,201105,4647.0,14072,4678.0,777228,2197.0
2010-12-02,201101,201105,4672.0,9856,4685.0,786242,2204.0
2010-12-03,201101,201105,4701.0,9604,4728.0,1185750,2247.0
2010-12-06,201105,201110,4719.0,675060,4811.0,8880,2238.0
2010-12-07,201105,201110,4760.0,873766,4853.0,10840,2280.0
2010-12-08,201105,201110,4712.0,631582,4805.0,5326,2232.0
2010-12-09,201105,201110,4715.0,599348,4810.0,4164,2237.0
2010-12-10,201105,201110,4727.0,488184,4820.0,4254,2247.0
2010-12-13,201105,201110,4779.0,699028,4853.0,13068,2280.0
2010-12-14,201105,201110,4782.0,441076,4857.0,5344,2284.0
2010-12-15,201105,201110,4772.0,756702,4853.0,8880,2280.0
2010-12-16,201105,201110,4767.0,389226,4846.0,3982,2273.0
2010-12-17,201105,201110,4791.0,406692,4868.0,4022,2295.0
2010-12-20,201105,201110,4801.0,574278,4875.0,12012,2302.0
2010-12-21,201105,201110,4822.0,482152,4892.0,10014,2319.0
2010-12-22,201105,201110,4794.0,463988,4864.0,9190,2291.0
2010-12-23,201105,201110,4774.0,387802,4848.0,9104,2275.0
2010-12-24,201105,201110,4762.0,377644,4846.0,5748,2273.0
2010-12-27,201105,201110,4734.0,407238,4812.0,6004,2239.0
2010-12-28,201105,201110,4744.0,261366,4819.0,4000,2246.0
2010-12-29,201105,201110,4770.0,496128,4846.0,7028,2273.0
2010-12-30,201105,201110,4791.0,322462,4866.0,5250,2293.0
2010-12-31,201105,201110,4812.0,279364,4887.0,10036,2314.0
2011-01-04,201105,201110,4822.0,275428,4918.0,30656,2345.0
2011-01-05,201105,201110,4793.0,214902,4916.0,49050,2343.0
2011-01-06,201105,201110,4809.0,186136,4941.0,40244,2368.0
2011-01-07,201105,201110,4793.0,369032,4926.0,44538,2353.0
2011-01-10,201105,201110,4834.0,436038,4988.0,151286,2415.0
2011-01-11,201105,201110,4843.0,183264,4999.0,103286,2426.0
2011-01-12,201105,201110,4847.0,223236,4999.0,109852,2426.0
2011-01-13,201105,201110,4861.0,168582,5026.0,144224,2453.0
2011-01-14,201105,201110,4903.0,354032,5036.0,170720,2463.0
2011-01-17,201105,201110,4919.0,252814,5026.0,132756,2453.0
2011-01-18,201105,201110,4913.0,208070,5023.0,100720,2450.0
2011-01-19,201105,201110,4931.0,179098,5033.0,138264,2460.0
2011-01-20,201105,201110,4918.0,143046,5022.0,97912,2449.0
2011-01-21,201105,201110,4950.0,236038,5051.0,182132,2478.0
2011-01-24,201105,201110,4965.0,163504,5069.0,172504,2496.0
2011-01-25,201105,201110,4967.0,111670,5080.0,256550,2507.0
2011-01-26,201105,201110,4949.0,105288,5051.0,205176,2478.0
2011-01-27,201105,201110,4930.0,167810,5033.0,373962,2460.0
2011-01-28,201105,201110,4936.0,50848,5041.0,145966,2468.0
2011-01-31,201105,201110,4996.0,80326,5100.0,214662,2527.0
2011-02-01,201105,201110,5022.0,57202,5124.0,157314,2551.0
2011-02-09,201105,201110,5013.0,57602,5124.0,166064,2551.0
2011-02-10,201105,201110,5061.0,62324,5188.0,396576,2615.0
2011-02-11,201105,201110,5068.0,87332,5167.0,466606,2594.0
2011-02-14,201105,201110,5057.0,41080,5153.0,274470,2580.0
2011-02-15,201105,201110,5062.0,38672,5157.0,304650,2584.0
2011-02-16,201105,201110,5017.0,64186,5102.0,543684,2529.0
2011-02-17,201105,201110,4936.0,63120,5018.0,720920,2445.0
2011-02-18,201105,201110,4919.0,36854,4985.0,525722,2412.0
2011-02-21,201105,201110,4950.0,53590,5026.0,557856,2453.0
2011-02-22,201105,201110,4952.0,42054,5000.0,666140,2427.0
2011-02-23,201105,201110,4920.0,38250,4940.0,482982,2367.0
2011-02-24,201105,201110,4881.0,42556,4892.0,616964,2319.0
2011-02-25,201105,201110,4867.0,24086,4869.0,565278,2296.0
2011-02-28,201105,201110,4899.0,15682,4899.0,434022,2326.0
2011-03-01,201105,201110,4835.0,31468,4837.0,731978,2264.0
2011-03-02,201105,201110,4864.0,15296,4847.0,562724,2274.0
2011-03-03,201105,201110,4841.0,17388,4813.0,751100,2240.0
2011-03-04,201105,201110,4842.0,15876,4816.0,651168,2243.0
2011-03-07,201105,201110,4848.0,13252,4832.0,631320,2259.0
2011-03-08,201105,201110,4807.0,18492,4773.0,984616,2200.0
2011-03-09,201105,201110,4800.0,8692,4771.0,489862,2198.0
2011-03-10,201105,201110,4693.0,22686,4679.0,676322,2106.0
2011-03-11,201105,201110,4659.0,17250,4656.0,661172,2083.0
2011-03-14,201105,201110,4711.0,24136,4733.0,1037316,2160.0
2011-03-15,201105,201110,4757.0,22128,4774.0,1033572,2201.0
2011-03-16,201105,201110,4815.0,21332,4832.0,978500,2259.0
2011-03-17,201105,201110,4820.0,15820,4817.0,907000,2244.0
2011-03-18,201105,201110,4755.0,18674,4756.0,1146010,2183.0
2011-03-21,201105,201110,4661.0,13598,4653.0,1023590,2080.0
2011-03-22,201105,201110,4679.0,9736,4648.0,1033140,2075.0
2011-03-23,201105,201110,4729.0,10690,4728.0,1126490,2155.0
2011-03-24,201105,201110,4732.0,5490,4717.0,1152720,2144.0
2011-03-25,201105,201110,4735.0,4680,4730.0,795444,2157.0
2011-03-28,201105,201110,4760.0,10608,4779.0,1028210,2206.0
2011-03-29,201105,201110,4768.0,10236,4814.0,1028516,2241.0
2011-03-30,201105,201110,4760.0,3562,4794.0,938002,2221.0
2011-03-31,201105,201110,4757.0,7026,4794.0,771454,2221.0
2011-04-01,201105,201110,4753.0,2970,4780.0,608806,2207.0
2011-04-06,201105,201110,4800.0,5554,4874.0,864992,2301.0
2011-04-07,201105,201110,4819.0,4434,4884.0,689870,2311.0
2011-04-08,201105,201110,4857.0,2690,4906.0,663624,2333.0
2011-04-11,201110,201201,4920.0,782902,4958.0,2766,2347.0
2011-04-12,201110,201201,4903.0,722554,4950.0,1008,2339.0
2011-04-13,201110,201201,4922.0,790810,4959.0,1348,2348.0
2011-04-14,201110,201201,4907.0,753410,4950.0,802,2339.0
2011-04-15,201110,201201,4827.0,1084022,4882.0,2472,2271.0
2011-04-18,201110,201201,4844.0,684450,4904.0,1360,2293.0
2011-04-19,201110,201201,4774.0,819568,4835.0,2170,2224.0
2011-04-20,201110,201201,4814.0,515118,4874.0,818,2263.0
2011-04-21,201105,201110,4812.0,2872,4849.0,621160,2300.0
2011-04-22,201105,201110,4818.0,1444,4873.0,616360,2324.0
2011-04-25,201105,201110,4816.0,1494,4879.0,445524,2330.0
2011-04-26,201105,201110,4856.0,1816,4896.0,822422,2347.0
2011-04-27,201110,201201,4885.0,720386,4936.0,1096,2336.0
2011-04-28,201110,201201,4906.0,725214,4959.0,2314,2359.0
2011-04-29,201110,201201,4915.0,677640,4955.0,1544,2355.0
2011-05-03,201110,201201,4953.0,615802,4989.0,4104,2389.0
2011-05-04,201110,201201,4941.0,780342,4972.0,2052,2372.0
2011-05-05,201110,201201,4913.0,1149526,4951.0,3386,2351.0
2011-05-06,201110,201201,4804.0,1210132,4852.0,4410,2252.0
2011-05-09,201110,201201,4829.0,791070,4864.0,2702,2264.0
2011-05-10,201110,201201,4848.0,669430,4878.0,2410,2278.0
2011-05-11,201110,201201,4822.0,760998,4856.0,2746,2256.0
2011-05-12,201110,201201,4782.0,908112,4819.0,4064,2219.0
2011-05-13,201110,201201,4850.0,750692,4887.0,4694,2287.0
2011-05-16,201110,201201,4818.0,625414,4852.0,2294,2252.0
2011-05-17,201110,201201,4823.0,704750,4856.0,1770,2256.0
2011-05-18,201110,201201,4814.0,603848,4846.0,1678,2246.0
2011-05-19,201110,201201,4830.0,632336,4862.0,2288,2262.0
2011-05-20,201110,201201,4825.0,475234,4862.0,1270,2262.0
2011-05-23,201110,201201,4779.0,890966,4818.0,3076,2218.0
2011-05-24,201110,201201,4808.0,566942,4850.0,2964,2250.0
2011-05-25,201110,201201,4823.0,654382,4865.0,1314,2265.0
2011-05-26,201110,201201,4828.0,412936,4877.0,1918,2277.0
2011-05-27,201110,201201,4837.0,313608,4888.0,2178,2288.0
2011-05-30,201110,201201,4874.0,539472,4935.0,6346,2335.0
2011-05-31,201110,201201,4875.0,394798,4936.0,4782,2336.0
2011-06-01,201110,201201,4866.0,274402,4928.0,2104,2328.0
2011-06-02,201110,201201,4861.0,336312,4918.0,2994,2318.0
2011-06-03,201110,201201,4867.0,279022,4928.0,3918,2328.0
2011-06-07,201110,201201,4864.0,231614,4919.0,3200,2319.0
2011-06-08,201110,201201,4869.0,601300,4921.0,6018,2321.0
2011-06-09,201110,201201,4849.0,249354,4901.0,2940,2301.0
2011-06-10,201110,201201,4853.0,277644,4901.0,2818,2301.0
2011-06-13,201110,201201,4807.0,564454,4859.0,8286,2259.0
2011-06-14,201110,201201,4812.0,354396,4865.0,2696,2265.0
2011-06-15,201110,201201,4796.0,379038,4855.0,5884,2255.0
2011-06-16,201110,201201,4781.0,425240,4828.0,8574,2228.0
2011-06-17,201110,201201,4731.0,652846,4780.0,17816,2180.0
2011-06-20,201110,201201,4688.0,592942,4724.0,12258,2124.0
2011-06-21,201110,201201,4713.0,707462,4716.0,31466,2116.0
2011-06-22,201110,201201,4694.0,475884,4697.0,20242,2097.0
2011-06-23,201110,201201,4734.0,741634,4719.0,25570,2119.0
2011-06-24,201110,201201,4731.0,463758,4726.0,15314,2126.0
2011-06-27,201110,201201,4704.0,523074,4687.0,16240,2087.0
2011-06-28,201110,201201,4706.0,429408,4703.0,15972,2103.0
2011-06-29,201110,201201,4726.0,403054,4719.0,16178,2119.0
2011-06-30,201110,201201,4753.0,397386,4735.0,20026,2135.0
2011-07-01,201110,201201,4726.0,324670,4719.0,14360,2119.0
2011-07-04,201110,201201,4792.0,593074,4808.0,48216,2208.0
2011-07-05,201110,201201,4788.0,360500,4804.0,20960,2204.0
2011-07-06,201110,201201,4812.0,443732,4836.0,45546,2236.0
2011-07-07,201110,201201,4808.0,271504,4833.0,26216,2233.0
2011-07-08,201110,201201,4808.0,246078,4831.0,31806,2231.0
2011-07-11,201110,201201,4852.0,479844,4882.0,51820,2282.0
2011-07-12,201110,201201,4851.0,451366,4863.0,62858,2263.0
2011-07-13,201110,201201,4887.0,368078,4883.0,43716,2283.0
2011-07-14,201110,201201,4872.0,249828,4863.0,34302,2263.0
2011-07-15,201110,201201,4871.0,242850,4855.0,44400,2255.0
2011-07-18,201110,201201,4902.0,321730,4879.0,67688,2279.0
2011-07-19,201110,201201,4915.0,260458,4909.0,72660,2309.0
2011-07-20,201110,201201,4920.0,214792,4922.0,110012,2322.0
2011-07-21,201110,201201,4913.0,135100,4901.0,73852,2301.0
2011-07-22,201110,201201,4925.0,128804,4918.0,92954,2318.0
2011-07-25,201110,201201,4878.0,235244,4853.0,167062,2253.0
2011-07-26,201110,201201,4898.0,142480,4891.0,165916,2291.0
2011-07-27,201110,201201,4917.0,129560,4915.0,166058,2315.0
2011-07-28,201110,201201,4934.0,130958,4927.0,292798,2327.0
2011-07-29,201110,201201,4929.0,76998,4919.0,151894,2319.0
2011-08-01,201110,201201,4975.0,151324,4950.0,308976,2350.0
2011-08-02,201110,201201,4983.0,81716,4945.0,192216,2345.0
2011-08-03,201110,201201,4987.0,110882,4942.0,247144,2342.0
2011-08-04,201110,201201,4980.0,62082,4924.0,204352,2324.0
2011-08-05,201110,201201,4915.0,164828,4807.0,451590,2207.0
2011-08-08,201110,201201,4896.0,102488,4782.0,442792,2182.0
2011-08-09,201110,201201,4866.0,223402,4765.0,714626,2165.0
2011-08-10,201110,201201,4884.0,40708,4790.0,315144,2190.0
2011-08-11,201110,201201,4904.0,44862,4799.0,405052,2199.0
2011-08-12,201110,201201,4925.0,24892,4809.0,265628,2209.0
2011-08-15,201110,201201,4938.0,25016,4854.0,292272,2254.0
2011-08-16,201110,201201,4926.0,25680,4833.0,355402,2233.0
2011-08-17,201110,201201,4940.0,16130,4863.0,277946,2263.0
2011-08-18,201110,201201,4911.0,15914,4830.0,312972,2230.0
2011-08-19,201110,201201,4913.0,17786,4814.0,289870,2214.0
2011-08-22,201110,201201,4911.0,9910,4816.0,257766,2216.0
2011-08-23,201110,201201,4919.0,9478,4821.0,236868,2221.0
2011-08-24,201110,201201,4917.0,5442,4822.0,167130,2222.0
2011-08-25,201110,201201,4907.0,18246,4816.0,341162,2216.0
2011-08-26,201110,201201,4902.0,12066,4800.0,272536,2200.0
